t,phi,dphi,A,B,R,gamma_eff
0.6501625406351588,0.058582520239112194,0.024235409064787213,0.015436735022363243,0.0318090759119829,0.0007149916881926122,1.197057444016598
0.6751687921980496,0.05919778134407704,0.02497203762356044,0.015284116014990672,0.032124210961086884,0.0007283017333479247,1.1970576721095725
0.7001750437609403,0.05983138019572162,0.025702168619234397,0.015133045430030015,0.03243055632625589,0.0007422673000266888,1.1970589714266786
0.725181295323831,0.0604831622599315,0.02642643561043866,0.014983508909342767,0.03272825698382501,0.0007569129294114907,1.197061299421958
0.7501875468867217,0.06115298860763223,0.027145449379358946,0.014835492289990197,0.033017455797821546,0.0007722649208817822,1.1970646148026205
0.7751937984496124,0.06184073526123697,0.0278597991513665,0.01468898160491916,0.033298293558287916,0.0007883514188630758,1.197068877493684
0.8002000500125032,0.062546292767347,0.02857005339476421,0.01454396308401608,0.033570909011018155,0.0008052025125152573,1.1970740486041858
0.8252063015753939,0.06326956558817233,0.02927676096250888,0.014400423155180388,0.03383543889539897,0.0008228503394269171,1.1970800903935193
0.8502125531382846,0.06401047172554065,0.02998045179952425,0.014258348445752522,0.03409201797264373,0.0008413292035897024,1.1970869662393708
0.8752188047011753,0.06476894215559621,0.030681638009374176,0.014117725784060656,0.03434077906334187,0.0008606756982070807,1.1970946406056293
0.900225056264066,0.06554492049413625,0.03138081448728699,0.01397854220121418,0.03458185307428358,0.0008809288442940266,1.1971030790119486
0.9252313078269567,0.06633836248196898,0.03207845989725006,0.013840784933250505,0.03481536903549879,0.0009021302356157501,1.1971122480031309
0.9502375593898476,0.06714923566990268,0.032775037271582486,0.013704441423273019,0.0350414541264558,0.0009243242004680075,1.1971221151201705
0.9752438109527383,0.0679775189766644,0.03347099485550126,0.013569499324326927,0.03526023371138348,0.0009475579727777905,1.1971326488711005
1.000250062515629,0.06882320235829084,0.034166766741214716,0.013435946501935164,0.035471831366855285,0.0009718818798129525,1.1971438187032577
1.0252563140785196,0.0696862864696477,0.03486277351803479,0.013303771037707563,0.03567636891299038,0.0009973495445189662,1.1971555949757093
1.0502625656414104,0.07056678228692283,0.035559423002903476,0.013172961232542867,0.03587396644506624,0.001024018102642077,1.1971679489324014
1.0752688172043012,0.07146471088036904,0.03625711067828869,0.01304350561075874,0.03606474235880427,0.0010519484416388614,1.197180852676266
1.1002750687671918,0.07238010300666424,0.03695622048782564,0.012915392924434619,0.036248813386278285,0.001081205452921341,1.197194279143074
1.1252813203300827,0.07331299893404768,0.037657125175334656,0.012788612157798017,0.03642629461763214,0.001111858311638625,1.197208202077016
1.1502875718929733,0.07426344808571006,0.03836018698517459,0.012663152533096632,0.03659729953682928,0.0011439807729277662,1.1972225960054634
1.175293823455864,0.07523150882066516,0.039065758094406634,0.01253900351538394,0.03676194004613578,0.0011776514965572416,1.1972374362154352
1.2003000750187547,0.07621724821036496,0.03977418105084369,0.01241615481949646,0.03692032649468882,0.0012129543977690282,1.1972526987298349
1.2253063265816455,0.07722074172935725,0.040485789392426745,0.012294596416466942,0.037072567711442315,0.0012499790234882235,1.1972683602840486
1.2503125781445361,0.07824207313608111,0.041200907878854776,0.012174318540517618,0.03721877102570377,0.0012888209663348693,1.1972843983038903
1.275318829707427,0.07928133416964024,0.04191985310215689,0.012055311698278788,0.03735904230370232,0.0013295823057580258,1.197300790882394
1.3003250812703175,0.08033862438936448,0.04264293381014938,0.01193756667593141,0.03749348597150842,0.0013723720911638648,1.1973175167586039
1.3253313328332084,0.0814140510143708,0.04337045122334165,0.01182107454982317,0.03762220504226059,0.001417306865457102,1.197334555295772
1.3503375843960992,0.08250772865656152,0.04410269958581085,0.011705826696920047,0.03774530115118526,0.001464511227955434,1.1973518864595423
1.3753438359589898,0.08361977924172292,0.044839966317480266,0.011591814804434717,0.03786287457428246,0.0015141184529230411,1.1973694907979728
1.4003500875218806,0.08475033179246748,0.045582532458112474,0.011479030884592857,0.037975024263811726,0.0015662711546802766,1.1973873494196827
1.4253563390847712,0.08589952225499564,0.046330673031021063,0.011367467285744623,0.03808184787595122,0.001621122011469578,1.1974054439738582
1.450362590647662,0.087067493427743,0.04708465717452209,0.01125711670666394,0.03818344179240495,0.0016788345567050889,1.1974237566304036
1.4753688422105526,0.08825439473564058,0.04784474861860556,0.011147972215112333,0.03827990115972896,0.0017395840313200184,1.1974422700583622
1.5003750937734435,0.08946038212749848,0.04861120589969965,0.011040027260955048,0.03837131991198037,0.0018035583166814972,1.1974609674071677
1.525381345336334,0.0906856179956896,0.04938428250882138,0.01093327569585796,0.038457790796465594,0.0018709589510470526,1.197479832286607
1.550387596899225,0.09193027096981155,0.05016422734007124,0.010827711796552389,0.03853940541493903,0.0019420022291201655,1.1974988487453737
1.5753938484621155,0.09319451585557409,0.05095128481243031,0.010723330280962583,0.038616254243740246,0.00201692040781859,1.1975180012530877
1.6004001000250063,0.09447853354833266,0.051745695030624525,0.010620126334787617,0.03868842666412631,0.00209596301923487,1.1975372746796447
1.6254063515878971,0.0957825108560771,0.052547694179906124,0.010518095640458152,0.03875601100437218,0.0021793982967176495,1.1975566542736857
1.6504126031507877,0.0971066404571782,0.053357514602336516,0.010417234397647173,0.03881909456001684,0.0022675147393569905,1.1975761256448396
1.6754188547136786,0.0984511208207233,0.05417538494010725,0.010317539357958514,0.03887776362763746,0.0023606228179304245,1.1975956747422198
1.7004251062765692,0.09981615605243145,0.05500153048693983,0.010219007862355127,0.03893210354962606,0.002459056833167661,1.197615287832012
1.72543135783946,0.10120195586010708,0.05583617324489607,0.010121637866923914,0.038982198735852326,0.002563176955336144,1.1976349514796325
1.7504376094023506,0.1026087354912168,0.056679532021218434,0.010025427986704192,0.0390281326995089,0.0026733714532426456,1.1976546525271945
1.7754438609652414,0.10403671559359064,0.05753182275081697,0.009930377546768657,0.03906998810780043,0.0027900591273093966,1.1976743780688048
1.800450112528132,0.10548612218197016,0.058393258552700555,0.009836486613514318,0.03910784680567839,0.00291369198206759,1.1976941154325293
1.8254563640910229,0.10695718659697462,0.05926404976365853,0.009743756048868256,0.03914178985308442,0.0030447581539908564,1.197713852156595
1.8504626156539135,0.10845014537848063,0.06014440423030185,0.009652187582007785,0.03917189758447621,0.003183785113404891,1.1977335759606031
1.8754688672168043,0.10996524022795863,0.061034527382969654,0.009561783846601663,0.03919824963553194,0.0033313431844482766,1.1977532747271888
1.900475118779695,0.11150271798299667,0.06193462221681123,0.009472548449367905,0.03922092498399858,0.003488049409921423,1.1977729364759349
1.9254813703425857,0.11306283051330117,0.06284488951755708,0.00938448606406465,0.039240002015594466,0.00365457178748535,1.1977925493303252
1.9504876219054765,0.11464583466855913,0.06376552797830326,0.009297602487788785,0.039255558562199595,0.0038316339292305823,1.1978121014956096
1.9754938734683671,0.11625199226177867,0.06469673415643426,0.009211904719720387,0.03926767194430927,0.004020020188547357,1.1978315812316038
2.000500125031258,0.11788156999792228,0.06563870258611683,0.009127401076908168,0.03927641903994272,0.004220581293483683,1.197850976815788
2.025506376594149,0.11953483940143006,0.06659162594587067,0.009044101297583615,0.03928187634806022,0.004434240546060786,1.1978702765101736
2.050512628157039,0.12121207679994758,0.06755569503489446,0.008962016621494014,0.03928412002956983,0.004662000655908327,1.197889468535321
2.07551887971993,0.12291356328717638,0.06853109875098388,0.008881159922443413,0.03928322597573744,0.0049049512669046,1.1979085410311023
2.100525131282821,0.12463958463662614,0.06951802427345012,0.008801545891995428,0.03927926990837012,0.005164277246499371,1.1979274820043246
2.1255313828457116,0.1263904312797174,0.07051665708592007,0.008723191116902325,0.039272327419036315,0.005441267836632402,1.197946279305228
2.1505376344086025,0.12816639828205542,0.07152718088618198,0.008646114249557059,0.03926247404958415,0.00573732675090427,1.1979649205804823
2.175543885971493,0.1299677852747511,0.07254977767934814,0.008570336236474525,0.0392497854044711,0.0060539833131204035,1.1979833932115649
2.2005501375343837,0.13179489640744238,0.07358462786221867,0.008495880487735948,0.03923433723317645,0.006392904761204243,1.1980016842693288
2.2255563890972745,0.13364804032966007,0.07463191015636783,0.008422773043648102,0.039216205504677915,0.006755909845921448,1.1980197804703254
2.2505626406601653,0.13552753014925067,0.07569180154882042,0.008351042831711222,0.03919546652416498,0.007144983856485154,1.1980376681104965
2.2755688922230557,0.13743368336086928,0.0767644774002811,0.008280722018418745,0.039172197091319014,0.007562295226076099,1.1980553329754158
2.3005751437859465,0.1393668218272375,0.07785011143720047,0.008211846149466545,0.03914647456123797,0.008010213907431618,1.198072760306006
2.3255813953488373,0.14132727174563509,0.0789488756141192,0.008144454489626085,0.03911837699088062,0.008491331697949411,1.198089934713947
2.350587646911728,0.14331536358374763,0.08006094014311142,0.008078590462014085,0.039087983325710174,0.009008484721191201,1.1981068400729051
2.3755938984746185,0.14533143203670026,0.08118647352859945,0.008014301975894032,0.03905537353634734,0.00956477831075464,1.1981234594394943
2.4006001500375094,0.14737581600062508,0.08232564246485581,0.007951641753993625,0.03902062875359222,0.010163614555935563,1.1981397749754494
2.4256064016004,0.1494488585208005,0.0834786117306709,0.007890667854382631,0.03898383148447993,0.010808722782764568,1.1981557678215222
2.450612653163291,0.15155090672424668,0.08464554422615148,0.00783144431908085,0.03894506586926595,0.011504193283583597,1.1981714179412843
2.475618904726182,0.153682311795959,0.08582660092659487,0.007774041477683689,0.03890441780194523,0.012254514656861226,1.1981867040533378
2.5006251562890722,0.15584342892708225,0.08702194070165838,0.007718536642840723,0.0388619752116942,0.013064615110245648,1.1982016034656755
2.525631407851963,0.15803461724313816,0.08823172030270293,0.00766501497645105,0.038817828395590094,0.013939908132994283,1.1982160918696405
2.550637659414854,0.16025623976528164,0.08945609433592644,0.007613570021446502,0.03877207022094416,0.01488634299757513,1.1982301432194666
2.5756439109777447,0.1625086633604833,0.09069521508249487,0.00756430450491777,0.038724796443278295,0.015910460549517613,1.1982437295446935
2.600650162540635,0.164792258665513,0.09194923241107343,0.007517331478018298,0.0386761061384513,0.01701945478219513,1.1982568206809778
2.625656414103526,0.16710740003262597,0.09321829374787015,0.0074727751911029235,0.03862610202462755,0.01822124075203796,1.198269384069285
2.6506626656664167,0.1694544654778752,0.09450254390359396,0.007430772061044644,0.038574890838849,0.019524529388918188,1.1982813845326525
2.6756689172293076,0.17183383659699497,0.09580212493922144,0.007391472191319492,0.038522583906310935,0.02093890976015894,1.198292783918101
2.7006751687921984,0.17424589850149205,0.09711717611799459,0.007355040592832101,0.03846929758096785,0.02247493939985301,1.1983035408153975
2.7256814203550888,0.1766910397575999,0.09844783371791875,0.007321658501608706,0.03841515375330619,0.024144243275028454,1.1983136102515917
2.7506876719179796,0.17916965229133497,0.09979423088580998,0.007291525401917812,0.03836028059614766,0.025959621911713804,1.198322943213748
2.7756939234808704,0.1816821313207614,0.10115649756285426,0.0072648605554627875,0.03830481311526301,0.027935169210925426,1.19833148629521
2.8007001750437612,0.1842288752768296,0.10253476026568412,0.0072419049700544426,0.03824889390426305,0.030086400328655893,1.1983391812319233
2.8257064266066516,0.18681028569979782,0.10392914196042438,0.007222923957629491,0.038192674071901314,0.032430389858208286,1.1983459642960963
2.8507126781695424,0.18942676716697518,0.10533976193529368,0.007208209077728835,0.038136313961984095,0.034985920407805016,1.1983517658388971
2.8757189297324333,0.19207872718920702,0.1067667355759681,0.007198081065303779,0.038079984265927964,0.037773641281396486,1.198356509588344
2.900725181295324,0.1947665761077252,0.10821017425975935,0.007192892753794701,0.0380238670812382,0.04081623665644446,1.1983601119475678
2.9257314328582145,0.1974907270051961,0.10967018515043177,0.007193031905246893,0.03796815700949305,0.044138602132933635,1.198362481307062
2.9507376844211053,0.20025159558026157,0.11114687102855897,0.007198925137283242,0.03791306262974943,0.04776802778044731,1.1983635170830957
2.975743935983996,0.20304960005279513,0.11264033014276326,0.007211041094947122,0.037858807716820285,0.05173438508393935,1.1983631089286106
3.000750187546887,0.20588516103671334,0.11415065599065008,0.007229894892533746,0.03780563299221837,0.056070313949226236,1.1983611356178931
3.0257564391097778,0.20875870142343433,0.11567793719116956,0.0072560521605260124,0.03775379769540483,0.06081140470141455,1.1983574640100345
3.050762690672668,0.21167064625976073,0.11722225726146045,0.007290133701789051,0.037703581515089776,0.06599636827466515,1.1983519478338553
3.075768942235559,0.21462142261121012,0.11878369448357028,0.007332820441442846,0.03765528660268353,0.07166718577772013,1.1983444263712173
3.10077519379845,0.21761145943883953,0.12036232169821072,0.007384858341200069,0.037609239733253544,0.07786922629278836,1.1983347231015853
3.1257814453613406,0.22064118744942082,0.12195820616305275,0.007447063969746554,0.03756579475463877,0.08465131884770682,1.1983226441350232
3.150787696924231,0.22371103896639846,0.12357140936724975,0.007520329635321325,0.03752533504340842,0.09206576148294576,1.1983079766801892
3.175793948487122,0.22682144777063576,0.1252019868901073,0.007605629190494318,0.0374882763695645,0.10016824660662021,1.1982904872641056
3.2008002000500126,0.2299728489636535,0.12684998823294866,0.007704023125925473,0.0374550696932923,0.1090176782904288,1.198269920018384
3.2258064516129035,0.23316567880119352,0.12851545668927808,0.007816664019372116,0.03742620438895202,0.11867585309973017,1.1982459947484745
3.2508127031757943,0.2364003745483568,0.1301984291896413,0.007944801040129592,0.03740221138920735,0.12920697274340637,1.1982184050763112
3.2758189547386847,0.23967737430736777,0.13189893619005721,0.00808978419276453,0.037383666669364386,0.14067695367234362,1.1981868164550464
3.3008252063015755,0.24299711686478495,0.13361700152609798,0.00825306728768693,0.03737119467485855,0.1531524974253382,1.19815086426922
3.3258314578644663,0.24636004151471913,0.13535264231881425,0.008436209815051162,0.03736547190614212,0.16669988568632654,1.198110151934945
3.350837709427357,0.24976658789796513,0.13710586883399353,0.00864087696978328,0.03736723045584795,0.18138346775247222,1.1980642491394125
3.3758439609902475,0.25321719582258334,0.1388766843941898,0.00886883769445694,0.03737726144906852,0.19726381541341598,1.1980126902109693
3.4008502125531384,0.25671230509269277,0.14066508523622523,0.00912195988844218,0.03739641838840219,0.21439553330538602,1.1979549727680607
3.425856464116029,0.2602523553292751,0.14247106040612767,0.009402202994039939,0.0374256200894005,0.2328247318026358,1.1978905565752702
3.45086271567892,0.2638377857852028,0.14429459160044072,0.009711606308215182,0.03746585337075287,0.25258619581848174,1.197818862930489
3.475868967241811,0.2674690351666714,0.14613565300948816,0.010052274510130648,0.03751817502206136,0.2737003163847562,1.1977392742454698
3.500875218804701,0.27114654143253764,0.14799421111721947,0.01042635754144233,0.037583713224860725,0.29616989137786237,1.1976511344338985
3.525881470367592,0.27487074161168473,0.14987022444845174,0.010836027804175863,0.037663667978775815,0.3199769458778621,1.1975537494655935
3.550887721930483,0.2786420715859478,0.15176364329042735,0.011283451578606682,0.03775931061508816,0.3450797658961958,1.1974463887972118
3.5758939734933737,0.28246096589442354,0.15367440929623474,0.011770757874850338,0.03787198201536517,0.37141037797872845,1.1973282870262545
3.600900225056264,0.2863278574983732,0.15560245508168813,0.012300003443188734,0.03800308970390013,0.3988727317308016,1.19719864611901
3.625906476619155,0.290243177560352,0.1575477036458495,0.012873135819428262,0.03815410328473934,0.42734184760683624,1.1970566379333891
3.6509127281820457,0.29420735518844876,0.15951006779827925,0.0134919563860705,0.038326548854205715,0.4566641682338173,1.196901406680196
3.6759189797449365,0.2982208171748342,0.16148944937477572,0.014158083082777594,0.03852200142503637,0.4866592959023107,1.196732071646502
3.700925231307827,0.3022839877152343,0.16348573846944586,0.014872918064737948,0.03874207678416671,0.5171232090186549,1.1965477290489703
3.7259314828707177,0.30639728809368494,0.1654988124594385,0.015637618050183922,0.038988421309228506,0.5478329324870921,1.1963474538496928
3.7509377344336086,0.31056113636795246,0.16752853504203286,0.016453073497364544,0.03926270180076399,0.5785525027069943,1.1961303001426895
3.7759439859964994,0.3147759469942659,0.1695747551311861,0.017319894618502855,0.03956659384833915,0.6090399323271329,1.19589530086608
3.80095023755939,0.31904213046535806,0.17163730573451996,0.01823840766019945,0.03990177058497051,0.6390547655198863,1.1956414660099357
3.8259564891222806,0.3233600928770496,0.17371600281865754,0.01920866103941684,0.040269891226951716,0.6683657361898728,1.1953677795420374
3.8509627406851714,0.32773023550600494,0.1758106441083229,0.020230441103616558,0.0406725901225251,0.6967580176648352,1.1950731950540148
3.8759689922480622,0.3321529543259567,0.17792100801352181,0.0213032971498631,0.04111146699275183,0.7240395839992064,1.1947566300801236
3.900975243810953,0.336628639517465,0.18004685247228663,0.02242657435734674,0.04158807783686902,0.7500462903030025,1.1944169593476828
3.9259814953738434,0.3411576749454629,0.18218791400925702,0.023599451445393344,0.04210392793478345,0.774645405887288,1.1940530073842481
3.9509877469367343,0.3457404375996449,0.18434390673266252,0.024820984220714205,0.04266046580509881,0.7977374823720806,1.193663540102986
3.975993998499625,0.35037729704560416,0.18651452157470372,0.02609014730725823,0.04325907947358958,0.8192565871947677,1.1932472568537034
4.001000250062516,0.3550686148046155,0.18869942550729052,0.0274058796067745,0.04390109398790178,0.8391690609924427,1.1928027814260174
4.026006501625407,0.35981474378588957,0.19089826099177584,0.02876712241133769,0.04458777084971973,0.8574710540341915,1.1923286544771987
4.051012753188298,0.3646160276227921,0.19311064541513245,0.030172858928479686,0.04532030887077595,0.8741851516688176,1.1918233249847177
4.076019004751188,0.36947280008459615,0.19533617076476056,0.031622144005633894,0.04609984621333765,0.8893564169509983,1.1912851435008869
4.101025256314078,0.3743853844020722,0.19757440323381043,0.033114132457238786,0.04692746383266327,0.9030481606214159,1.1907123548301384
4.126031507876969,0.3793540926371076,0.1998248831155668,0.03464809913610613,0.0478041893805616,0.9153377087651552,1.1901030920311546
4.15103775943986,0.3843792250387165,0.2020871245281674,0.03622345446272771,0.04873100217016549,0.9263123825108803,1.1894553706103963
4.176044011002751,0.38946106936066327,0.2043606154689156,0.03783975510234147,0.04970883822018424,0.9360658441155914,1.1887670831653223
4.201050262565642,0.394599900248973,0.20664481765235476,0.03949670893494559,0.05073859576343984,0.9446949061522931,1.188035994700342
4.2260565141285324,0.3997959785346969,0.20893916664486487,0.04119417723285509,0.05182114069556379,0.9522968493675252,1.1872597379543717
4.251062765691423,0.4050495506359621,0.21124307180399132,0.042932172477684064,0.052957311923993444,0.958967254850627,1.186435809301611
4.276069017254314,0.4103608478453406,0.21355591645339575,0.04471085417037154,0.05414792661781406,0.9647983254143121,1.1855615646341948
4.301075268817205,0.41573008573957415,0.21587705789129574,0.04653052227861902,0.05539378497940859,0.96987765186399,1.184634215536185
4.326081520380095,0.4211574634699055,0.21820582759579515,0.04839160914708036,0.056695674855456776,0.9742873678399572,1.183650825538474
4.351087771942986,0.42664316317899675,0.22054153127570814,0.05029467067253812,0.05805437571354711,0.9781036329868581,1.1826083064357176
4.3760940235058765,0.43218734929674285,0.22288344910380312,0.05224037636200136,0.05947066237767472,0.9813963841864454,1.1815034148041097
4.401100275068767,0.4377901679662795,0.22523083579635628,0.05422949972356006,0.06094530811473918,0.9842292988932237,1.1803327484600104
4.426106526631658,0.44345174634589724,0.2275829208740559,0.0562629078682978,0.062479087415267455,0.9866599200929131,1.1790927432499205
4.451112778194549,0.44917219204632663,0.22993890876632317,0.05834155208282584,0.06407277817983016,0.9887398995651854,1.1777796697447986
4.47611902975744,0.45495159243949346,0.23229797909895752,0.060466457792353254,0.06572716356097293,0.9905153228707213,1.1763896304207389
4.501125281320331,0.4607900141083796,0.23465928682593035,0.06263871586505754,0.06744303329597255,0.9920270864663499,1.174918556756876
4.526131532883221,0.46668750216485316,0.2370219625383009,0.06485947333145958,0.06922118467427765,0.9933113032618219,1.1733622070110685
4.551137784446111,0.47264407971114347,0.23938511263177922,0.06712992566969352,0.07106242309507917,0.9943997184919695,1.171716163948008
4.576144036009002,0.47865974717211796,0.24174781962213668,0.06945130840761322,0.0729675622435233,0.9953201221877611,1.169975833476813
4.601150287571893,0.4847344817630778,0.24410914236300213,0.07182489043355109,0.07493742396334396,0.9960967484483345,1.168136443287225
4.626156539134784,0.49086823684704123,0.24646811633897978,0.07425196646430922,0.07697283773158412,0.9967506546747701,1.1661930426563896
4.651162790697675,0.49706094139694995,0.2488237539546792,0.07673385128875222,0.07907463992835052,0.9973000764382556,1.1641405023244211
4.6761690422605655,0.5033124993949193,0.2511750447612127,0.07927187303449997,0.08124367270935683,0.9977607554785805,1.1619735157943187
4.701175293823456,0.5096227892702345,0.2535209558387429,0.08186736815777207,0.08348078272575817,0.9981462397934863,1.1596866008408573
4.726181545386347,0.5159916633603663,0.2558604319061006,0.08452167544734357,0.08578681951272765,0.9984681558145618,1.1572741026232503
4.751187796949237,0.5224189473077,0.25819239579821174,0.08723613152344818,0.08816263367733468,0.998736453418476,1.154730197282059
4.776194048512128,0.5289044395898901,0.2605157484357273,0.09001206553392184,0.09060907492723543,0.9989596250523434,1.1520488971808027
4.801200300075019,0.5354479108775528,0.2628293693318359,0.0928507948989533,0.09312698973294149,0.999144900559894,1.1492240570928671
4.82620655163791,0.5420491036127072,0.2651321164730192,0.09575362071369925,0.09571721910306662,0.9992984195169641,1.1462493818694848
4.8512128032008,0.5487077313562094,0.2674228266917656,0.098721823433983,0.0983805957271456,0.9994253829407244,1.1431184357692086
4.876219054763691,0.555423478366002,0.2697003155787865,0.10175665903206786,0.10111794157924571,0.9995301862766414,1.1398246528397211
4.901225306326582,0.5621959989878778,0.2719633775035393,0.10485935445714331,0.10393006462418486,0.9996165354991519,1.1363613498411227
4.926231557889473,0.5690249171544536,0.27421078566207613,0.10803110431645853,0.10681775614169375,0.9996875480983514,1.1327217398778435
4.951237809452364,0.5759098258837677,0.2764412916101255,0.11127306634768386,0.10978178730474589,0.999745840610035,1.1288989489900159
4.976244061015254,0.582850286646174,0.27865362534779475,0.11458635811090405,0.11282290596457778,0.9997936042295263,1.1248860338316486
5.0012503125781445,0.5898458289516573,0.280846494512435,0.11797205288422712,0.11594183338910402,0.9998326699272392,1.1206760018311692
5.026256564141035,0.5968959496349627,0.28301858406956376,0.12143117583869656,0.11913926038437199,0.9998645643494141,1.1162618336525023
5.051262815703926,0.6040001124095593,0.28516855554866805,0.12496470069197917,0.12241584425636355,0.9998905576707107,1.1116365069001488
5.076269067266817,0.6111577471990752,0.2872950459017642,0.1285735452921497,0.12577220456728594,0.9999117044382948,1.1067930234865968
5.101275318829708,0.6183682494951604,0.2893966668217038,0.13225856857872115,0.12920891980356977,0.9999288783387801,1.101724437658179
5.126281570392599,0.6256309798161249,0.2914720029633417,0.1360205663592131,0.1327265235135294,0.9999428017122466,1.0964238873641576
5.151287821955489,0.6329452628391664,0.29351961063306153,0.13986026762473486,0.13632550011286818,0.9999540705399528,1.0908846277161293
5.17629407351838,0.6403103868489409,0.29553801609216807,0.14377833127260195,0.14000628166963056,0.9999631755462942,1.0851000655609009
5.20130032508127,0.6477256028421905,0.2975257130202103,0.14777534167653472,0.14376924332112495,0.9999705199727335,1.0790637980266429
5.226306576644161,0.6551901236916974,0.2994811607326407,0.15185180571351067,0.1476146997933576,0.9999764345117028,1.072769651176071
5.251312828207052,0.6627031233784381,0.3014027811682879,0.15600814879076885,0.15154290158003567,0.9999811898231298,1.0662117215452558
5.276319079769943,0.6702637357953543,0.30328895572352055,0.16024471098593365,0.15555403048669358,0.9999850069990183,1.0593844199165476
5.3013253313328335,0.6778710539127127,0.30513802261608325,0.16456174421883063,0.15964819657887272,0.9999880662919294,1.0522825146836385
5.326331582895724,0.6855241285758593,0.3069482725890881,0.16895940808157475,0.1638254339457907,0.9999905143776533,1.044901178642731
5.351337834458615,0.6932219671371904,0.308717945057379,0.1734377666692157,0.16808569682211347,0.999992470384228,1.03723603583974
5.376344086021506,0.700963532410658,0.3104452244020676,0.17799678565980628,0.17242885664255567,0.9999940308853503,1.0292832081951584
5.401350337584397,0.7087477409282903,0.31212823432287923,0.18263632843153274,0.17685469779278626,0.9999952740263456,1.0210393646559568
5.426356589147287,0.7165734615140317,0.31376503353547125,0.1873561536334973,0.18136291457512516,0.9999962629259134,1.012501768193694
5.4513628407101775,0.72443951372978,0.3153536107052203,0.19215591217300604,0.18595310820343713,0.9999970484743843,1.0036683230404932
5.476369092273068,0.7323446656446647,0.31689187767387555,0.1970351440796586,0.19062478307745157,0.9999976716304464,0.9945376221373928
5.501375343835959,0.7402876322902721,0.318377664795512,0.2019932766706047,0.19537734448202967,0.999998165302249,0.9851089909687643
5.52638159539885,0.748267073403852,0.319808714550162,0.20702962179306328,0.20021009577351617,0.9999985558846614,0.9753825311954241
5.551387846961741,0.7562815908017984,0.32118267403572665,0.2121433736868829,0.20512223551233713,0.9999988645129266,0.9653591617896996
